model_name,Price (Dollar),Storage (GB),review,timestamp,stars,country,language,tk_review,timestamp_nanosec,timestamp_formatted
285,iPhone 13 Pro Max,630.98,256,"i already own this phone, it's miles ahead of the note that i had before. the screen, speed, camera, software, are the best you can buy. plus, it's the last generation sold in the states with a sim drawer. for someone that travels a lot, and uses foreign sim cards, it's a must.i bought an identical phone as a present, a refurbished model. it was sold and shipped by amazon. condition was described as excellent. it arrived in a brown box with a usb a cable and a power adapter (brand new phones from apple are shipped without power adapter). the phone looked brand new, not a single mark anywhere. the thing i was worried about the most was battery health. i charged the phone and it showed 100% battery health!i am very happy with this purchase, it cost half of what i paid for mine, and will last at least another 5 years.
read more",1972-11-05,5,the United States,en,"['already', 'phone', ',', 'miles', 'ahead', 'note', '.', 'screen', ',', 'speed', ',', 'camera', ',', 'software', ',', 'best', 'buy', '.', 'plus', ',', 'last', 'generation', 'sold', 'states', 'sim', 'drawer', '.', 'someone', 'travels', 'lot', ',', 'uses', 'foreign', 'sim', 'cards', ',', 'must', '.', 'bought', 'identical', 'phone', 'present', ',', 'refurbished', 'model', '.', 'sold', 'shipped', 'amazon', '.', 'condition', 'described', 'excellent', '.', 'arrived', 'brown', 'box', 'usb', 'cable', 'power', 'adapter', '(', 'brand', 'new', 'phones', 'apple', 'shipped', 'without', 'power', 'adapter', ')', '.', 'phone', 'looked', 'brand', 'new', ',', 'single', 'mark', 'anywhere', '.', 'thing', 'worried', 'battery', 'health', '.', 'charged', 'phone', 'showed', '100', '%', 'battery', 'health', '!', 'happy', 'purchase', ',', 'cost', 'half', 'paid', 'mine', ',', 'last', 'least', 'another', '5', 'years', '.', 'read']",89769600000000000,05/11/1972
286,iPhone 13 Pro Max,630.98,256,"bought this for a sibling and they love it, works like new, you wouldn’t know it was refurbished really. everything i expected came in the box and so far after a few months of her using it there have been no disappointments.
read more",1972-11-16,5,the United States,en,"['bought', 'sibling', 'love', ',', 'works', 'like', 'new', ',', '’', 'know', 'refurbished', 'really', '.', 'everything', 'expected', 'came', 'box', 'far', 'months', 'using', 'disappointments', '.', 'read']",90720000000000000,16/11/1972
287,iPhone 13 Pro Max,630.98,256,"good afternoon friend, i received the 2 iphones, one has some details but is still acceptable, the 2nd iphone is not a refurbished product excellent, as described during purchase, there is a very striking detail on the 3rd rear camera which is at the bottom, looking like any wear on the color of the product or dirt, apart from the various visible scratches on the device, would not even qualify for regulating this iphone! have you been able to send another one that you are in really good condition? you will be in the city of orlando until march 29th at the hotel monreale. if this is not possible, i will unfortunately cancel the purchase. i took photos, if you want i can send them to you. thanks. that’s right, cláudio correa.
read more",1972-06-22,1,the United States,en,"['good', 'afternoon', 'friend', ',', 'received', '2', 'iphones', ',', 'one', 'details', 'still', 'acceptable', ',', '2nd', 'iphone', 'refurbished', 'product', 'excellent', ',', 'described', 'purchase', ',', 'striking', 'detail', '3rd', 'rear', 'camera', 'bottom', ',', 'looking', 'like', 'wear', 'color', 'product', 'dirt', ',', 'apart', 'various', 'visible', 'scratches', 'device', ',', 'would', 'even', 'qualify', 'regulating', 'iphone', '!', 'able', 'send', 'another', 'one', 'really', 'good', 'condition', '?', 'city', 'orlando', 'march', '29th', 'hotel', 'monreale', '.', 'possible', ',', 'unfortunately', 'cancel', 'purchase', '.', 'took', 'photos', ',', 'want', 'send', '.', 'thanks', '.', '’', 'right', ',', 'cláudio', 'correa', '.', 'read']",78019200000000000,22/06/1972
288,iPhone 13 Pro Max,630.98,256,"the iphone 13 pro max 256gb arrived on time and with no delays. the phone was in near mint condition and i had no issues transferring my service and setting up this phone with spectrum. battery capacity is at 84% which is not great but not terrible. overall, i am very happy with this purchase and the phone arrived on time and was exactly as advertised
read more",1972-09-11,5,the United States,en,"['iphone', '13', 'pro', 'max', '256gb', 'arrived', 'time', 'delays', '.', 'phone', 'near', 'mint', 'condition', 'issues', 'transferring', 'service', 'setting', 'phone', 'spectrum', '.', 'battery', 'capacity', '84', '%', 'great', 'terrible', '.', 'overall', ',', 'happy', 'purchase', 'phone', 'arrived', 'time', 'exactly', 'advertised', 'read']",85017600000000000,11/09/1972
289,iPhone 13 Pro Max,630.98,256,"it came up with 82% battery life which sucked. everything else is good.
read more",1972-03-24,4,the United States,en,"['came', '82', '%', 'battery', 'life', 'sucked', '.', 'everything', 'else', 'good', '.', 'read']",70243200000000000,24/03/1972
290,iPhone 13 Pro Max,630.98,256,"great qualitybattery life 100% even thou they said it was at 80
read more",1972-11-15,5,the United States,en,"['great', 'qualitybattery', 'life', '100', '%', 'even', 'thou', 'said', '80', 'read']",90633600000000000,15/11/1972
291,iPhone 13 Pro Max,630.98,256,"phone arrived on time. physically looks great. 88% battery life….. can’t activate because it says it’s in use on another account! gotta send it back
read more",1972-09-30,2,the United States,en,"['phone', 'arrived', 'time', '.', 'physically', 'looks', 'great', '.', '88', '%', 'battery', 'life', '…', '..', '’', 'activate', 'says', '’', 'use', 'another', 'account', '!', 'gotta', 'send', 'back', 'read']",86659200000000000,30/09/1972
292,iPhone 13 Pro Max,630.98,256,"the only thing i disliked about my new iphone 13 pro max is the battery life! when paying $695.45, i expected the battery health to be like new. however, it is at 85%. i've had it for three months so far and besides the battery life, i'm well pleased!
read more",1972-08-21,5,the United States,en,"['thing', 'disliked', 'new', 'iphone', '13', 'pro', 'max', 'battery', 'life', '!', 'paying', '$', '695.45', ',', 'expected', 'battery', 'health', 'like', 'new', '.', 'however', ',', '85', '%', '.', ""i've"", 'three', 'months', 'far', 'besides', 'battery', 'life', ',', ""i'm"", 'well', 'pleased', '!', 'read']",83203200000000000,21/08/1972
293,iPhone 11,599.0,64,"i use this phone for work, mostly & it’s been reliable and sturdy. it arrived brand new in the original box, as advertised. the purple color is lovely too.
read more",1971-10-20,5,the United States,en,"['use', 'phone', 'work', ',', 'mostly', '&', '’', 'reliable', 'sturdy', '.', 'arrived', 'brand', 'new', 'original', 'box', ',', 'advertised', '.', 'purple', 'color', 'lovely', '.', 'read']",56764800000000000,20/10/1971
294,iPhone 11,599.0,64,"very satisfied with my purchase. arrived on time. everything was in the  apple box brand new
read more",1971-09-26,5,the United States,en,"['satisfied', 'purchase', '.', 'arrived', 'time', '.', 'everything', 'apple', 'box', 'brand', 'new', 'read']",54691200000000000,26/09/1971
295,iPhone 11,599.0,64,"my whole family had switched to iphone. i got the iphone 11 due to the price. and i'm satisfied for now.
read more",1970-10-17,5,the United States,en,"['whole', 'family', 'switched', 'iphone', '.', 'got', 'iphone', '11', 'due', 'price', '.', ""i'm"", 'satisfied', '.', 'read']",24969600000000000,17/10/1970
296,iPhone 11,599.0,64,"not too bad, had an issue activating but customer service was very helpful.
read more",1970-07-22,5,the United States,en,"['bad', ',', 'issue', 'activating', 'customer', 'service', 'helpful', '.', 'read']",17452800000000000,22/07/1970
297,iPhone 11,599.0,64,"i got this phone with high expectations because the cricket monthly payment of $55. however the  phone is really nice i couldn’t activate it. i called the cricket customer service and every time i called  they told me something new. i just wanted to keep the same phone number that i have been using for years with metro. besides the cricket sim card didn’t work, they said the sim card is the correct one but i needed a new card and they told me to request another card through amazon with no explanation why the first one didn’t work. but i was afraid a new sim card could’t work either. so because the disappointing cricket customer service i had to return a nice good iphone eleven 😞. i returned the phone on january 22, it means  seven weeks ago and i’m still waiting for my money back. i  don’t recommend this cricket on line. i had to get in person on another carrier and they did all the job & i can keep the same phone #.
read more",1970-08-14,1,the United States,en,"['got', 'phone', 'high', 'expectations', 'cricket', 'monthly', 'payment', '$', '55', '.', 'however', 'phone', 'really', 'nice', '’', 'activate', '.', 'called', 'cricket', 'customer', 'service', 'every', 'time', 'called', 'told', 'something', 'new', '.', 'wanted', 'keep', 'phone', 'number', 'using', 'years', 'metro', '.', 'besides', 'cricket', 'sim', 'card', '’', 'work', ',', 'said', 'sim', 'card', 'correct', 'one', 'needed', 'new', 'card', 'told', 'request', 'another', 'card', 'amazon', 'explanation', 'first', 'one', '’', 'work', '.', 'afraid', 'new', 'sim', 'card', 'could', '’', 'work', 'either', '.', 'disappointing', 'cricket', 'customer', 'service', 'return', 'nice', 'good', 'iphone', 'eleven', '😞', '.', 'returned', 'phone', 'january', '22', ',', 'means', 'seven', 'weeks', 'ago', '’', 'still', 'waiting', 'money', 'back', '.', '’', 'recommend', 'cricket', 'line', '.', 'get', 'person', 'another', 'carrier', 'job', '&', 'keep', 'phone', '#', '.', 'read']",19440000000000000,14/08/1970
298,iPhone 11,599.0,64,"fast shipping, very nice phone!
read more",1970-01-01,5,the United States,en,"['fast', 'shipping', ',', 'nice', 'phone', '!', 'read']",0,01/01/1970
299,iPhone 11,599.0,64,"i'm switching back to apple after 10 solid years of loyalty to android/google. the last iphone i owned was the 3g in 2010, and i'm switching over from the pixel 3. i used an iphone 8 plus while waiting for the 11 to get here so i can kind of compare it to that phone for the purpose of the review!i left google because the pixel was just totally failing me. constantly overheating, like constant, i no joke was sticking my phone in the refrigerator all day. i'm a heavy camera and spotify user, and the overheating of the pixel made a) the battery drain so bad that i could barely use it between charging, b) charge incredibly slow, and c) just run slow in general to the point that it felt like i really just could never use my phone.then one day my pixel just decided to stop charging and it's barely a year old. i was fed up. i asked all my family members if their iphones ever had overheating problems and everyone said no, so i decided i need a new phone anyway, i'll give apple a chance.here are my pro and cons of the 11 64gb:pros:- does not overheat at all so far. i've used it exactly the same as i used my pixel, taking and editing pictures and videos all day and playing spotify, and the few times it has gotten a little warm, it cooled off fast. so far overheating is not an issue, which is fantastic.- runs really smoothly. compared to the 8 plus both running ios 14, the ui and navigation feel far more smooth, everything feels pretty organic. it's a noticeable difference if you switch from an iphone that's 3+ years old. android is a smooth experience as well so i wouldn't say it's better, but i can tell apps are primarily designed with ios in mind and so the experience feels a little more advanced.- camera so far seems great. compared to the 8 plus it's lightyears better. clearer, better colors, faster. compared to the pixel 3, quality doesn't seem much different, but i like the color profile better, it's warmer in a nice way. and it doesn't overheat, so you can actually use it.- battery life is amazing so far. doesn't seem like it's draining at all with pretty heavy useage, or at least useage that would kill my pixel in about 10 minutes. better than the 8 plus also.- price is pretty good right now.- comes in some really nice colors. the purple is seriously cute.- much easier to integrate if you're a non-apple user than it was 10 years ago lol- face lock seems fine. i don't miss the fingerprint reader as much as i thought i would. i do kind of miss the reader on the back of the pixel but it's not a deal breaker.- i like imessage, it's actually a really nice experience and feels more involved than regular texting. google has some version of it but none of my friends or family has an android so it's pointless lol- cons:- i do have one issue with the ui and i noticed it in the 8 plus as well, but have never noticed it on a google phone. that is the touch screen in the corners seems to misfire or just not react at all. i'm still figuring out how to use back arrows the correct way because my phone just doesn't register what i think is me tapping things in the corners. it's a little frustrating. i'm not sure what the deal is.- the physical design is bulky. bulkier than the pixel 3. it doesn't bother me per se and i assume the body stays cooler because of it, but it makes it feel a little... old i guess. it also has a pretty thick border around the screen that makes it look a little older as well. but if it means the phone runs better, i'll take it.- the gmail app shows the number of outstanding emails i have and honestly it bothers me lol. google phones don't do this and i wish i could turn it off somehow... (can i?). i don't want to be reminded that i'm terrible at cleaning my inbox and have thousands of unread junk emails haunting me.- it bugs me that you have to pay monthly for icloud storage. you get 15gb free with google photos but only 5gb with icloud, and if you want more you have to pay monthly. i'd rather just pay a lump sum up front for extra storage.- doesn't come with the wall plug for charging, just the cord... what the?!
read more",1970-03-29,4,the United States,en,"[""i'm"", 'switching', 'back', 'apple', '10', 'solid', 'years', 'loyalty', 'android', '/', 'google', '.', 'last', 'iphone', 'owned', '3g', '2010', ',', ""i'm"", 'switching', 'pixel', '3', '.', 'used', 'iphone', '8', 'plus', 'waiting', '11', 'get', 'kind', 'compare', 'phone', 'purpose', 'review', '!', 'left', 'google', 'pixel', 'totally', 'failing', '.', 'constantly', 'overheating', ',', 'like', 'constant', ',', 'joke', 'sticking', 'phone', 'refrigerator', 'day', '.', ""i'm"", 'heavy', 'camera', 'spotify', 'user', ',', 'overheating', 'pixel', 'made', ')', 'battery', 'drain', 'bad', 'could', 'barely', 'use', 'charging', ',', 'b', ')', 'charge', 'incredibly', 'slow', ',', 'c', ')', 'run', 'slow', 'general', 'point', 'felt', 'like', 'really', 'could', 'never', 'use', 'phone.then', 'one', 'day', 'pixel', 'decided', 'stop', 'charging', 'barely', 'year', 'old', '.', 'fed', '.', 'asked', 'family', 'members', 'iphones', 'ever', 'overheating', 'problems', 'everyone', 'said', ',', 'decided', 'need', 'new', 'phone', 'anyway', ',', ""i'll"", 'give', 'apple', 'chance.here', 'pro', 'cons', '11', '64gb', ':p', 'ros', ':', '-', 'overheat', 'far', '.', ""i've"", 'used', 'exactly', 'used', 'pixel', ',', 'taking', 'editing', 'pictures', 'videos', 'day', 'playing', 'spotify', ',', 'times', 'gotten', 'little', 'warm', ',', 'cooled', 'fast', '.', 'far', 'overheating', 'issue', ',', 'fantastic', '.', '-', 'runs', 'really', 'smoothly', '.', 'compared', '8', 'plus', 'running', 'ios', '14', ',', 'ui', 'navigation', 'feel', 'far', 'smooth', ',', 'everything', 'feels', 'pretty', 'organic', '.', 'noticeable', 'difference', 'switch', 'iphone', ""that's"", '3', '+', 'years', 'old', '.', 'android', 'smooth', 'experience', 'well', 'say', 'better', ',', 'tell', 'apps', 'primarily', 'designed', 'ios', 'mind', 'experience', 'feels', 'little', 'advanced', '.', '-', 'camera', 'far', 'seems', 'great', '.', 'compared', '8', 'plus', 'lightyears', 'better', '.', 'clearer', ',', 'better', 'colors', ',', 'faster', '.', 'compared', 'pixel', '3', ',', 'quality', 'seem', 'much', 'different', ',', 'like', 'color', 'profile', 'better', ',', 'warmer', 'nice', 'way', '.', 'overheat', ',', 'actually', 'use', '.', '-', 'battery', 'life', 'amazing', 'far', '.', 'seem', 'like', 'draining', 'pretty', 'heavy', 'useage', ',', 'least', 'useage', 'would', 'kill', 'pixel', '10', 'minutes', '.', 'better', '8', 'plus', 'also', '.', '-', 'price', 'pretty', 'good', 'right', '.', '-', 'comes', 'really', 'nice', 'colors', '.', 'purple', 'seriously', 'cute', '.', '-', 'much', 'easier', 'integrate', 'non-apple', 'user', '10', 'years', 'ago', 'lol', '-', 'face', 'lock', 'seems', 'fine', '.', 'miss', 'fingerprint', 'reader', 'much', 'thought', 'would', '.', 'kind', 'miss', 'reader', 'back', 'pixel', 'deal', 'breaker', '.', '-', 'like', 'imessage', ',', 'actually', 'really', 'nice', 'experience', 'feels', 'involved', 'regular', 'texting', '.', 'google', 'version', 'none', 'friends', 'family', 'android', 'pointless', 'lol', '-', 'cons', ':', '-', 'one', 'issue', 'ui', 'noticed', '8', 'plus', 'well', ',', 'never', 'noticed', 'google', 'phone', '.', 'touch', 'screen', 'corners', 'seems', 'misfire', 'react', '.', ""i'm"", 'still', 'figuring', 'use', 'back', 'arrows', 'correct', 'way', 'phone', 'register', 'think', 'tapping', 'things', 'corners', '.', 'little', 'frustrating', '.', ""i'm"", 'sure', 'deal', '.', '-', 'physical', 'design', 'bulky', '.', 'bulkier', 'pixel', '3', '.', 'bother', 'per', 'se', 'assume', 'body', 'stays', 'cooler', ',', 'makes', 'feel', 'little', '...', 'old', 'guess', '.', 'also', 'pretty', 'thick', 'border', 'around', 'screen', 'makes', 'look', 'little', 'older', 'well', '.', 'means', 'phone', 'runs', 'better', ',', ""i'll"", 'take', '.', '-', 'gmail', 'app', 'shows', 'number', 'outstanding', 'emails', 'honestly', 'bothers', 'lol', '.', 'google', 'phones', 'wish', 'could', 'turn', 'somehow', '...', '(', '?', ')', '.', 'want', 'reminded', ""i'm"", 'terrible', 'cleaning', 'inbox', 'thousands', 'unread', 'junk', 'emails', 'haunting', '.', '-', 'bugs', 'pay', 'monthly', 'icloud', 'storage', '.', 'get', '15gb', 'free', 'google', 'photos', '5gb', 'icloud', ',', 'want', 'pay', 'monthly', '.', ""i'd"", 'rather', 'pay', 'lump', 'sum', 'front', 'extra', 'storage', '.', '-', 'come', 'wall', 'plug', 'charging', ',', 'cord', '...', '?', '!', 'read']",7516800000000000,29/03/1970
